ISIN,Country,Region,Sector,Rating,Currency,Issue_Date,Maturity_Date,MTY_YEARS,Coupon,YLD_YTM_MID,DUR_ADJ_MID,Price,Outstanding_Amount_M,Market_Value,Benchmark_Weight
SPMENUI3DO70,Spain,Europe,Government,BB+,EUR,2022-06-14,2037-05-06,14.9052,8.8387,8.9892,11.1789,98.9856,4953.5,4903.26,0.0009514251978888097
GE02G3YU6VK0,Germany,Europe,Utility,BBB+,USD,2022-02-21,2041-04-06,19.1362,7.2237,7.0364,14.3522,101.3027,2863.52,2900.82,0.0005628731175870374
SAUCC1M3O55I,Saudi Arabia,Middle East,Corporate,BBB+,AUD,2022-10-25,2041-02-11,18.3136,7.4205,7.3966,13.7352,100.064,9769.9,9776.15,0.0018969574218664085
CAXVA1NKBTFS,Canada,North America,Government,BB-,USD,2022-03-18,2036-07-15,14.3386,9.0352,9.1645,10.754,98.0028,4787.03,4691.43,0.000910321850387599
INHB0OQVSHKO,India,Asia,Industrial,AA-,USD,2025-07-10,2049-06-27,23.9818,2.9514,3.7939,17.9863,85.2497,3130.26,2668.54,0.0005178016661515409
USECUBODS1EE,United States,North America,Technology,AA+,EUR,2025-06-06,2036-02-23,10.724,2.6118,4.5568,8.043,85.487,1501.35,1283.46,0.0002490416956233958
NEURXHW0IC1L,Netherlands,Europe,Communications,A,EUR,2022-05-12,2029-01-20,6.6988,6.5615,5.9667,5.0241,103.3564,7366.45,7613.7,0.001477357111221112
US7DYPMLVAK9,United States,North America,Communications,AA-,USD,2021-08-24,2033-05-28,11.7673,6.4344,5.433,8.8255,109.6091,9219.49,10105.4,0.0019608448654049706
CAW9PFB3HN14,Canada,North America,Technology,AA+,USD,2026-04-14,2029-05-16,3.0908,3.4961,3.5898,2.3181,98.9619,7521.37,7443.29,0.0014442908720308117
RUEB8753AYEQ,Russia,Europe,Government,AA+,JPY,2024-03-26,2026-07-05,2.2775,3.7674,3.7259,1.7081,99.4856,5843.08,5813.02,0.0011279544025467971
CAAHTHSJR0FZ,Canada,North America,Government,AA-,AUD,2025-04-29,2051-04-26,26.0109,5.7583,5.5028,19.5081,103.2665,8658.23,8941.05,0.0017349151922565274
CAAUXBGK2WBX,Canada,North America,Financial,BBB+,GBP,2022-05-23,2033-10-29,11.4453,5.8493,6.609,8.5839,91.7077,4465.25,4094.98,0.0007945871026318648
CAANJ4X5A5XI,Canada,North America,Financial,AA-,GBP,2024-10-20,2047-06-08,22.6475,5.0855,5.2358,16.9856,97.12,3331.63,3235.68,0.0006278491216669855
USN9DL5TGSQ7,United States,North America,Technology,BBB+,USD,2024-10-05,2044-07-10,19.7774,6.7747,7.2425,14.833,92.2561,9576.76,8835.14,0.0017143644887024831
USAITMOFMMWI,United States,North America,Communications,BB,USD,2024-11-05,2040-05-09,15.5198,10.6124,9.0425,11.6399,118.3417,9380.56,11101.11,0.00215405174894569
BR9S3W563BTK,Brazil,Latin America,Financial,A-,AUD,2026-01-09,2044-12-22,18.9659,4.6111,6.0739,14.2245,80.1257,2018.86,1617.62,0.000313881872184811
RUF6XDN8WWII,Russia,Europe,Corporate,BB-,USD,2023-02-08,2048-04-27,25.235,9.1737,8.3834,18.9262,116.2594,1979.85,2301.76,0.00044663192722648744
NEF86LTHET25,Netherlands,Europe,Financial,AA+,USD,2024-11-08,2032-01-21,7.2069,4.345,3.9329,5.4052,102.7848,1841.39,1892.67,0.0003672523850026744
JALZSE99F77L,Japan,Asia,Communications,A-,EUR,2023-02-04,2038-06-17,15.3768,7.0569,6.4329,11.5326,108.4962,6516.0,7069.62,0.0013717842022447691
POU8EL5015OO,Poland,Europe,Technology,A-,JPY,2024-09-10,2044-03-10,19.5121,8.1271,7.445,14.6341,110.1704,8335.67,9183.43,0.0017819464407451433
SPP767J2DG1W,Spain,Europe,Energy,BB,USD,2022-12-29,2030-06-30,7.5073,10.1203,9.3362,5.6305,106.3364,9363.09,9956.37,0.0019319271867092932
GEJUIIYMYRSV,Germany,Europe,Communications,BB+,GBP,2022-09-19,2029-10-03,7.0444,7.7234,7.2098,5.2833,102.3304,1186.63,1214.28,0.0002356180560060906
RUZN4REGB1AJ,Russia,Europe,Government,A+,USD,2026-03-17,2030-08-22,4.438,4.3071,4.8433,3.3285,97.9513,9152.85,8965.34,0.001739628407149623
USO091C795RL,United States,North America,Utility,BBB+,USD,2025-12-31,2053-11-28,27.9297,9.5569,7.9378,20.9473,132.9468,4715.83,6269.54,0.0012165372293477825
CAQIOB0NLW0V,Canada,North America,Industrial,AAA,USD,2026-01-16,2032-09-09,6.6544,2.6094,3.9001,4.9908,93.9876,8957.25,8418.7,0.0016335587575340737
CAS52SQ3B9SO,Canada,North America,Financial,AA-,USD,2021-10-26,2040-01-07,18.211,4.0374,4.2336,13.6583,97.6208,4525.82,4418.14,0.00085729284675919
US0USWBKOK3Q,United States,North America,Corporate,A+,USD,2024-03-01,2051-10-29,27.6822,7.1011,5.5878,20.7616,131.8174,8212.16,10825.06,0.0021004871968156365
MEPWBSF3Q0E2,Mexico,North America,Government,A-,GBP,2023-12-11,2053-07-10,29.6015,7.1512,6.5798,22.2011,113.4707,8527.88,9676.64,0.0018776485699103802
US7ZEOQGVZHQ,United States,North America,Government,BBB-,USD,2022-12-20,2035-10-22,12.8491,7.5688,8.3108,9.6368,94.1413,6530.07,6147.49,0.001192854731294991
USJY62ZEEQNS,United States,North America,Energy,BB+,USD,2023-01-28,2041-10-05,18.7002,10.1065,8.4417,14.0251,122.4649,9030.57,11059.28,0.002145935084516782
TUN2S8NN16UX,Turkey,Europe,Energy,AA+,EUR,2023-08-05,2039-11-21,16.3072,1.3229,2.7058,12.2304,81.9053,4183.1,3426.18,0.0006648136106391833
CAF5GZPL1QWE,Canada,North America,Utility,AA-,EUR,2022-10-13,2041-07-29,18.807,5.8344,5.3917,14.1053,104.5188,9398.88,9823.6,0.0019061645872298248
ITEHWJQ4TA5I,Italy,Europe,Energy,AA+,USD,2021-07-04,2046-04-30,24.8409,2.6074,3.6303,18.6307,80.3639,5777.22,4642.8,0.0009008857186357986
ITVROCVITWU3,Italy,Europe,Financial,A+,USD,2025-02-08,2048-11-02,23.7504,5.8454,4.9216,17.8128,116.9951,7995.72,9354.59,0.0018151582094195861
MEBFXB4Y4K7B,Mexico,North America,Industrial,A,USD,2023-02-09,2026-04-08,3.1619,6.8755,6.368,2.3714,102.0392,9321.67,9511.75,0.0018456534277233687
SWPGYVYV2GQU,Switzerland,Europe,Energy,A-,EUR,2025-04-28,2053-05-07,28.0446,5.6394,6.5354,21.0335,81.7334,5081.6,4153.37,0.0008059170580706398
CA7DKNNCPTKE,Canada,North America,Industrial,AA+,USD,2023-02-26,2042-06-03,19.2814,3.2725,4.2717,14.4611,85.7703,1653.44,1418.16,0.00027517879097539076
NEZJSSZWD0W9,Netherlands,Europe,Communications,BB-,EUR,2023-11-14,2043-04-23,19.4546,7.7429,9.2277,14.591,77.6455,7416.12,5758.28,0.0011173326905975158
INRY79KVLS9M,Indonesia,Asia,Communications,AA-,USD,2022-01-28,2036-04-12,14.2149,5.2203,4.7914,10.6612,105.1837,8148.61,8571.01,0.0016631128851737347
CAEUSWRGVZ9A,Canada,North America,Technology,AA-,CAD,2023-03-01,2039-03-21,16.0664,5.894,5.3827,12.0498,105.7486,8596.02,9090.17,0.0017638503344903026
CAAWE429OMUW,Canada,North America,Government,AA,EUR,2025-08-04,2041-02-27,15.5805,3.7219,4.9057,11.6854,87.4238,2206.2,1928.74,0.0003742513829933682
MEAHK2LSLAYM,Mexico,North America,Communications,AAA,USD,2024-01-23,2028-02-26,4.0971,3.9475,4.0965,3.0728,99.22,8365.78,8300.53,0.0016106291320125798
CA0WBGLMY62X,Canada,North America,Corporate,BBB,USD,2025-10-29,2028-11-04,3.0209,5.3414,7.2461,2.2657,94.4639,7331.22,6925.36,0.0013437920910682375
GERW6TM2O04K,Germany,Europe,Industrial,AA+,USD,2022-11-24,2036-09-10,13.808,4.824,4.5003,10.356,104.6424,3826.89,4004.55,0.0007770401276305219
SP0LTHY25M8K,Spain,Europe,Corporate,A-,EUR,2023-01-03,2052-01-16,29.0557,6.5619,5.8548,21.7918,118.1564,3203.7,3785.38,0.0007345125315778364
RUB9W4UOV51Z,Russia,Europe,Financial,AA+,USD,2022-10-02,2038-03-28,15.4965,3.0949,3.6263,11.6224,93.6521,1576.35,1476.28,0.00028645635579987435
USLBORIQ8HKE,United States,North America,Corporate,A,USD,2026-01-27,2037-09-04,11.6117,4.6146,5.5695,8.7088,91.72,7641.82,7009.08,0.0013600370622847855
PE226PARSG70,Peru,Latin America,Utility,AA+,USD,2022-10-23,2041-09-07,18.89,4.7367,3.7927,14.1675,112.9118,5604.73,6328.41,0.0012279603236564085
USS1F537YE0Q,United States,North America,Government,A+,USD,2024-03-28,2049-11-17,25.6592,5.8951,5.7057,19.2444,103.9408,6925.78,7198.71,0.001396832737055378
USZSA7YVDQBS,United States,North America,Energy,AAA,USD,2023-09-13,2045-03-02,21.4823,3.2076,3.4535,16.1117,94.8652,9854.22,9348.22,0.0018139221790009355
MEXLUL6LGJLP,Mexico,North America,Financial,BB-,AUD,2024-06-25,2049-12-11,25.481,10.7588,9.4476,19.1108,124.8331,8909.77,11122.34,0.002158171203543484
USEFJAWSHMLF,United States,North America,Energy,AA-,USD,2025-10-12,2050-12-28,25.2278,1.7942,4.6861,18.9209,50.0,2543.98,1271.99,0.00024681606471257635
SPZKICWMPEQY,Spain,Europe,Communications,AA,USD,2024-06-18,2048-10-15,24.3439,3.0998,3.9628,18.258,82.6198,2801.44,2314.55,0.0004491136900293977
CADBPGVV4ZWL,Canada,North America,Utility,AA+,USD,2025-09-24,2037-03-17,11.4868,4.1129,4.6061,8.6151,96.8064,2216.25,2145.47,0.00041630552312431
SA3ZYT91QE37,Saudi Arabia,Middle East,Technology,AA+,EUR,2022-05-09,2035-05-15,13.0251,3.5258,3.9066,9.7689,95.7378,3271.09,3131.67,0.0006076670928061022
KUQQYZQII4W6,Kuwait,Middle East,Industrial,AA+,USD,2021-07-08,2028-03-20,6.7046,5.1677,4.1115,5.0284,106.4154,1236.09,1315.39,0.00025523737086162294
MEOZX25QBRMQ,Mexico,North America,Technology,AA+,CAD,2025-04-10,2030-12-09,5.6696,3.5884,3.6992,4.2522,99.1406,9800.8,9716.57,0.0018853965596461275
FRG1VED32LX2,France,Europe,Technology,BBB+,USD,2024-05-30,2036-06-22,12.0722,7.5023,7.1907,9.0541,101.3028,4167.48,4221.78,0.0008191912874175586
SATOOWT9NM3V,Saudi Arabia,Middle East,Energy,AA+,JPY,2024-01-31,2039-07-12,15.4557,3.3098,2.6846,11.5918,107.6258,2596.77,2794.79,0.0005422991293155302
ME2P2TIXC7UR,Mexico,North America,Technology,BB,USD,2023-02-13,2036-05-10,13.2475,9.4751,9.5731,9.9356,98.0752,1726.18,1692.95,0.00032849885357208474
MEVQT3G8CD31,Mexico,North America,Industrial,BB,USD,2024-09-24,2031-05-19,6.6532,9.8397,8.6981,4.9899,105.2544,567.85,597.69,0.00011597535650284967
PONRXD356WAF,Poland,Europe,Industrial,A-,JPY,2022-07-15,2037-05-31,14.89,6.2052,7.1689,11.1675,88.1719,9633.44,8493.98,0.001648166036955738
SPFTOUHYLU6K,Spain,Europe,Government,BBB,USD,2021-12-11,2024-06-26,2.5445,9.8797,7.5306,1.9084,103.767,4569.34,4741.47,0.0009200315775695873
CA7P9MDA9OEK,Canada,North America,Government,BB-,EUR,2025-09-18,2052-09-15,27.0125,7.8652,9.5323,20.2594,66.2871,5130.36,3400.77,0.000659883071716435
KUNTBZ3M55IZ,Kuwait,Middle East,Utility,A,USD,2024-08-03,2053-06-01,28.8484,4.0364,6.0449,21.6363,56.2265,9545.37,5367.03,0.0010414148097031726
JAOLNNTXRGN7,Japan,Asia,Government,BB-,USD,2024-04-12,2042-06-19,18.1992,9.9596,10.345,13.6494,94.1816,1206.18,1136.0,0.00022042865864785628
CA4F9YECAZRP,Canada,North America,Industrial,BBB+,AUD,2022-07-02,2050-12-06,28.4518,6.1082,6.909,21.3389,81.6483,8044.73,6568.39,0.0012745258777957682
GB9DXOQ2VPGS,United Kingdom,Europe,Financial,BBB+,USD,2026-03-16,2032-09-19,6.5205,6.5843,7.0155,4.8904,98.9866,2524.85,2499.26,0.00048495469138401526
INTQMGVU4ISO,India,Asia,Financial,A-,USD,2025-02-22,2038-06-29,13.3581,6.8383,6.9146,10.0186,99.0872,1485.69,1472.12,0.00028564915226116387
CATN9UZERYF0,Canada,North America,Government,AA,EUR,2025-05-18,2037-10-03,12.3873,2.4888,4.5887,9.2904,79.8914,7202.16,5753.9,0.0011164827984101234
US992QC6DR08,United States,North America,Government,BBB-,USD,2023-09-12,2025-12-12,2.2544,8.6035,8.5492,1.6908,98.7485,8525.58,8418.88,0.0016335936846102676
CACW2LBM2QSQ,Canada,North America,Financial,A-,JPY,2021-12-01,2030-09-30,8.8361,7.9377,7.3158,6.6271,103.3646,4850.05,5013.24,0.0009727656414434674
ME0P82KB700U,Mexico,North America,Government,BBB+,AUD,2025-04-03,2054-01-23,28.8279,8.8398,6.8811,21.6209,142.4916,8455.77,12048.77,0.002337935043535679
CACRGB93WKCS,Canada,North America,Financial,A,USD,2023-11-16,2029-03-20,5.3469,3.9922,5.2133,4.0101,95.0062,3546.97,3369.84,0.0006538814357903979
CA4KEK4AEGVF,Canada,North America,Utility,BB,USD,2025-01-19,2048-11-09,23.8222,8.2926,8.0029,17.8667,105.221,2795.21,2941.15,0.0005706987230476607
GBQ3JZR25MDF,United Kingdom,Europe,Utility,BB+,USD,2024-05-17,2045-04-24,20.9524,8.6597,8.6651,15.7143,99.1954,7028.3,6971.75,0.0013527935747607324
HO7FR91IPWH0,Hong Kong,Asia,Corporate,AA,CAD,2021-12-22,2042-12-02,20.9601,4.9431,3.7365,15.72,117.4408,5675.61,6665.48,0.0012933651546162966
MEMX1EGOK01T,Mexico,North America,Communications,AAA,USD,2023-08-09,2046-11-16,23.2892,3.7164,3.0129,17.4669,110.9793,9776.34,10849.71,0.0021052702658611202
QANZRF5A7QY8,Qatar,Middle East,Utility,BBB,USD,2024-02-14,2046-03-03,22.065,6.7454,6.7011,16.5487,98.9884,7888.42,7808.61,0.0015151773135600678
INYB7W8P74MJ,India,Asia,Industrial,BB+,EUR,2022-11-09,2029-12-20,7.1202,8.2407,8.5772,5.3402,98.1829,3629.1,3563.16,0.0006913931156229715
RUDXO100VHMY,Russia,Europe,Energy,BB+,GBP,2025-02-09,2035-05-01,10.2297,8.6073,8.4464,7.6723,100.3118,5549.05,5566.35,0.0010800907254088863
POGTY3ADDQHK,Poland,Europe,Communications,A,USD,2025-08-11,2035-04-18,9.6906,4.3567,6.0653,7.268,86.7777,5695.37,4942.31,0.0009590024330298298
GBGAD7X48WZE,United Kingdom,Europe,Communications,BB+,USD,2023-04-29,2033-08-13,10.3005,8.7919,8.7744,7.7253,98.7907,3566.69,3523.56,0.0006837091588602469
US4EX6U86ZJQ,United States,North America,Utility,A-,USD,2025-06-05,2040-02-27,14.7421,6.5164,6.1985,11.0566,104.1644,7793.76,8118.33,0.001575275169331559
US7W7JP61LFC,United States,North America,Industrial,BBB+,USD,2021-05-09,2041-06-09,20.0994,6.6788,7.2909,15.0746,91.53,8325.59,7620.42,0.001478661055399029
US1NLC8JPR7V,United States,North America,Energy,AA,USD,2024-06-14,2041-09-17,17.272,4.1614,4.3595,12.954,97.0797,5479.86,5319.84,0.0010322580945609258
SPGRF1HX6ZDC,Spain,Europe,Technology,BB,JPY,2021-05-07,2046-07-09,25.1892,8.9366,10.3157,18.8919,75.0174,6404.43,4804.44,0.0009322502330581923
MEUJQ6FX7XJZ,Mexico,North America,Corporate,A+,USD,2023-08-13,2036-06-07,12.8275,6.4309,6.0611,9.6206,102.9341,7491.24,7711.04,0.0014962448978696882
US6US7RP422T,United States,North America,Corporate,AA,USD,2023-07-16,2038-07-09,14.992,4.9901,4.6692,11.244,103.4434,734.12,759.4,0.0001473534536770969
GEA83RU7MYOW,Germany,Europe,Industrial,A-,AUD,2024-09-01,2053-12-18,29.3169,6.0214,6.6363,21.9876,86.5191,5622.32,4864.37,0.00094387900903774
US8DT8CQ1XGB,United States,North America,Government,BB+,USD,2023-05-18,2026-06-29,3.1185,10.2281,9.0245,2.3389,103.1582,8654.14,8927.45,0.0017322762576107435
NENGZ6WMDW0F,Netherlands,Europe,Industrial,BBB-,USD,2026-02-01,2039-03-22,13.1429,5.6062,7.8246,9.8572,79.5031,6791.21,5399.22,0.0010476609351625693
RUGZVRCTLT4Q,Russia,Europe,Communications,A+,USD,2022-10-24,2043-02-25,20.3543,4.9524,4.957,15.2657,100.3003,8758.85,8785.15,0.0017046644634861044
RU9BC2BE3YQY,Russia,Europe,Corporate,BB+,USD,2025-01-26,2053-04-21,28.2545,7.0768,8.6554,21.1909,66.334,3752.75,2489.35,0.00048303176180021214
RU5FU7BFXQ7B,Russia,Europe,Corporate,BB-,EUR,2022-07-08,2048-11-05,26.3493,11.2391,10.0895,19.7619,123.0163,666.23,819.58,0.00015903073948469196
CAZEGBL2QGV3,Canada,North America,Technology,A+,USD,2024-12-02,2036-09-13,11.7892,4.2809,4.6844,8.8419,96.9366,7025.94,6810.71,0.0013215454839256525
CHDR2H2P39YL,Chile,Latin America,Utility,BBB,USD,2024-11-06,2030-06-25,5.636,8.5233,7.8956,4.227,104.0122,1235.41,1284.98,0.0002493366353779246
PO9UE421VMEF,Poland,Europe,Energy,BB-,GBP,2022-08-16,2040-10-24,18.2052,10.5874,10.0337,13.6539,107.5271,9527.92,10245.09,0.001987950216924794
USOZTP7BD4W1,United States,North America,Government,BB+,AUD,2022-03-17,2025-02-20,2.9359,10.1615,9.5305,2.2019,100.7558,7858.43,7917.83,0.001536370287237461
USARAGDX5O31,United States,North America,Corporate,BB-,USD,2022-01-07,2028-01-20,6.0387,9.0675,9.8325,4.529,96.9875,5952.33,5773.01,0.0011201908896660746
USYHXSO7VBGR,United States,North America,Technology,BBB-,USD,2022-03-12,2036-09-22,14.5432,6.1936,7.8589,10.9074,81.5443,8848.09,7215.11,0.0014000149817752943
ME8W2MAIETDN,Mexico,North America,Corporate,BBB,EUR,2025-07-25,2033-10-20,8.2464,7.7593,7.8289,6.1848,98.383,2288.87,2251.86,0.0004369493655482057
CA1TH1XJG2Y8,Canada,North America,Utility,BBB,USD,2024-09-09,2041-02-03,16.414,7.6115,8.0289,12.3105,95.2053,1738.04,1654.71,0.0003210787902739386
ITRGYBXKPM21,Italy,Europe,Industrial,A+,USD,2024-06-04,2028-11-06,4.4299,6.3305,5.2561,3.3224,104.0658,6932.68,7214.55,0.001399906319760468
SWB07G2RE6ZV,Switzerland,Europe,Technology,A-,USD,2024-03-03,2030-12-26,6.8215,7.7055,7.5375,5.1161,101.8048,8407.71,8559.46,0.0016608717311179398
ZALHYL2LD05N,South Africa,Africa,Corporate,AA-,USD,2023-03-31,2038-04-23,15.0765,4.4147,4.7646,11.3074,95.7089,2624.32,2511.71,0.0004873704808207809
AUHQR6F7QNEZ,Australia,Asia,Communications,AA-,EUR,2021-06-09,2035-06-22,14.044,5.4227,5.2874,10.533,100.6479,1434.28,1443.57,0.000280109329898139
GEW9HEYCE4QG,Germany,Europe,Industrial,BB-,USD,2026-01-17,2045-07-04,19.4752,9.926,9.3138,14.6064,107.6075,8017.95,8627.91,0.0016741537220373464
ITM5V2WWG84D,Italy,Europe,Corporate,AA+,USD,2024-05-07,2049-05-17,25.0441,3.2874,3.4549,18.7831,97.0422,938.87,911.1,0.00017678921733632207
RU4R9V4K00IL,Russia,Europe,Technology,AA-,GBP,2023-08-03,2053-07-19,29.9818,4.1738,4.9236,22.4864,82.0284,1297.64,1064.44,0.00020654320546753887
HOU6VFUA9BQ1,Hong Kong,Asia,Energy,A+,AUD,2023-06-06,2052-05-29,29.0019,6.0382,5.8778,21.7514,105.2158,2525.44,2657.16,0.0005155934987788184
AUBTR23QIUA0,Australia,Asia,Government,BB-,USD,2026-02-24,2037-09-21,11.5823,7.0939,9.7374,8.6867,77.5716,1808.47,1402.86,0.0002722099894988835
CA8EKXDRKZ40,Canada,North America,Industrial,A,USD,2026-03-11,2031-07-23,5.3706,6.1317,6.1377,4.0279,100.76,8507.98,8572.64,0.0016634291692526042
RUAQ15O2NQW4,Russia,Europe,Communications,BBB+,USD,2023-08-04,2035-09-11,12.114,6.4568,6.4567,9.0855,98.3078,826.83,812.84,0.00015772291452053125
TUC6LBPJ8T22,Turkey,Europe,Industrial,A,EUR,2024-02-07,2042-10-05,18.6716,6.9396,6.3479,14.0037,109.1503,2863.57,3125.6,0.0006064892741811088
CHC50B8Y5DNW,Chile,Latin America,Industrial,AA-,USD,2025-07-23,2028-01-09,2.4668,3.0785,4.8051,1.8501,95.7782,6408.82,6138.25,0.0011910618080503556
CONGUCZH9IER,Colombia,Latin America,Government,AA,JPY,2024-03-15,2050-05-15,26.1861,4.5864,4.2571,19.6396,106.6078,6505.14,6934.99,0.0013456606896446275
GB7U8H0IMJYJ,United Kingdom,Europe,Communications,AA+,USD,2025-11-09,2039-09-06,13.8352,3.0026,3.4225,10.3764,94.844,1158.42,1098.69,0.00021318905191004687
SPCMRSEZYTKW,Spain,Europe,Energy,BB-,USD,2021-06-21,2038-08-12,17.1547,8.2221,8.5098,12.866,96.4284,9161.41,8834.21,0.0017141840321421463
GE2837C6QC6K,Germany,Europe,Corporate,AAA,USD,2024-07-20,2034-09-10,10.148,4.7762,3.3872,7.611,111.2092,5177.49,5757.84,0.0011172473133001521
ME8DJZR5SWK8,Mexico,North America,Energy,BB-,USD,2022-11-04,2048-02-11,25.2883,10.3537,10.3082,18.9662,101.4876,6499.67,6596.36,0.001279953157357723
SWTEMPXKC5I8,Switzerland,Europe,Communications,A-,USD,2024-05-02,2052-05-08,28.0382,6.9578,7.241,21.0286,93.4787,4360.16,4075.82,0.0007908693094103043
QAXOMXLVZ4QK,Qatar,Middle East,Corporate,AA+,USD,2024-08-03,2037-04-11,12.6975,3.3813,3.7643,9.5231,97.3154,6495.61,6321.23,0.0012265671213948842
FRE2GJR81BMQ,France,Europe,Technology,BBB,USD,2024-07-15,2044-08-31,20.1448,5.5644,7.4107,15.1086,71.2294,5337.0,3801.52,0.0007376443260765832
MEF7ZK94YXFI,Mexico,North America,Energy,AA-,AUD,2026-03-29,2050-08-21,24.415,4.1081,4.9043,18.3113,84.4717,4405.71,3721.58,0.0007221328234601135
MEBLEJGUBLMN,Mexico,North America,Communications,BBB-,USD,2024-04-02,2045-11-26,21.6674,9.0026,8.4757,16.2505,108.3715,8005.79,8675.99,0.0016834831321674423
GETFK7ORFQLA,Germany,Europe,Industrial,AA,EUR,2024-02-11,2051-04-08,27.1727,5.0672,4.4009,20.3795,114.1562,4303.39,4912.59,0.0009532355846715425
KU09LZRK79UF,Kuwait,Middle East,Utility,BB,JPY,2024-06-16,2051-11-09,27.4173,7.7901,8.4279,20.563,86.3351,5649.26,4877.29,0.000946385996951235
ISU6PY06FTLO,Israel,Middle East,Government,A+,AUD,2023-07-23,2026-12-13,3.3961,6.1863,5.8049,2.5471,100.8705,3098.65,3125.62,0.0006064931549673526
ME4QDBXVH7KA,Mexico,North America,Utility,BB,USD,2023-02-28,2029-02-28,6.0057,8.5069,9.0611,4.5043,97.8834,9080.31,8888.12,0.0017246446914623104
NETQYDSHLV76,Netherlands,Europe,Utility,AA+,USD,2023-06-12,2046-11-11,23.4352,2.7447,3.9337,17.5764,79.0524,6658.44,5263.66,0.0010213569660020908
USMF4NNKM95D,United States,North America,Financial,BB,EUR,2022-09-20,2027-01-23,4.3461,8.6386,8.6046,3.2596,98.7458,8135.09,8033.06,0.0015587294371811166
HO0P92K38P6F,Hong Kong,Asia,Utility,A+,USD,2025-10-09,2048-11-07,23.0973,7.9093,5.8507,17.323,135.9151,8242.65,11203.0,0.0021738224144647305
USVDHR59C81D,United States,North America,Industrial,BBB-,JPY,2023-08-09,2028-05-18,4.7787,8.0164,7.9362,3.584,99.3591,651.24,647.07,0.00012555701773879258
FRO6OUZ1EGNT,France,Europe,Technology,AA-,USD,2022-12-12,2032-08-12,9.6766,5.6107,4.9388,7.2574,105.2608,1704.62,1794.29,0.0003481627974694208
AUB34KUQAAJ8,Australia,Asia,Industrial,BB,USD,2025-01-08,2039-08-25,14.636,10.3114,9.5147,10.977,108.7606,8238.94,8960.72,0.001738731945527305
SA4RX6PRYIEJ,Saudi Arabia,Middle East,Financial,AAA,USD,2025-11-20,2042-09-11,16.8195,2.9884,3.0126,12.6146,100.8968,4983.07,5027.76,0.0009755830922564665
GE9C0UU5WRYE,Germany,Europe,Technology,BBB+,USD,2021-08-06,2032-12-02,11.3324,7.4146,7.1991,8.4993,102.0367,5513.74,5626.04,0.0010916729319535082
RUSU4FCL5EFJ,Russia,Europe,Corporate,BBB+,CAD,2022-12-02,2033-06-15,10.5428,7.1995,7.4003,7.9071,97.1566,2499.37,2428.3,0.00047118566179101185
GBP6MKT7S1GD,United Kingdom,Europe,Corporate,BBB+,USD,2026-04-06,2036-08-11,10.3578,7.3269,6.9504,7.7684,102.0644,4848.76,4948.86,0.0009602733905246742
AU1T53YKYYDU,Australia,Asia,Government,BB,EUR,2026-01-14,2034-09-06,8.6517,9.351,8.5945,6.4888,102.9946,2447.3,2520.59,0.0004890935499130282
RU3ASNRM6DFH,Russia,Europe,Government,BBB-,JPY,2024-08-01,2036-06-11,11.8708,7.0478,7.3466,8.9031,96.3614,5432.47,5234.8,0.001015756991452287
CAG6W3STT1EQ,Canada,North America,Communications,BBB+,CAD,2026-04-02,2055-07-28,29.3417,6.4352,6.5409,22.0063,97.6314,1708.64,1668.17,0.00032369055941601624
BRC37RLN36V1,Brazil,Latin America,Utility,AA,AUD,2026-01-31,2035-07-01,9.4213,5.4137,4.7939,7.066,102.4678,1937.01,1984.81,0.00038513116722786235
USMZB3I4FIEE,United States,North America,Industrial,BB-,USD,2023-02-28,2027-04-29,4.1695,11.0561,9.5465,3.1272,106.0363,7144.16,7575.4,0.0014699254055642345
MECY2C11BD2S,Mexico,North America,Corporate,AA,USD,2025-12-25,2038-02-06,12.1267,4.57,4.2292,9.095,102.752,760.97,781.91,0.0001517212785944941
POCEJCY127H6,Poland,Europe,Financial,BB+,USD,2021-08-14,2038-09-25,17.1261,8.6529,8.6103,12.8446,102.3342,6959.73,7122.19,0.0013819848488865981
CAGMD478MFS0,Canada,North America,Financial,AA,EUR,2025-04-20,2041-02-08,15.8174,3.1478,3.9767,11.8631,88.8014,5145.03,4568.86,0.0008865384518924688
GBIUDUAHGK6T,United Kingdom,Europe,Financial,A+,EUR,2023-09-02,2034-02-18,10.4734,4.6105,5.1447,7.8551,95.9544,8446.18,8104.48,0.0015725877248577273
NE9DHSZNVP8G,Netherlands,Europe,Energy,AA,JPY,2024-03-18,2042-03-16,18.007,6.3263,4.5312,13.5053,123.2458,4200.4,5176.82,0.00100450659213151
CAMNHIE9EDE1,Canada,North America,Energy,AA,USD,2023-12-23,2033-02-27,9.1912,5.4926,4.4989,6.8934,108.2245,7936.08,8588.79,0.0016665629041444734
QAZUBLEKVL9P,Qatar,Middle East,Energy,A,USD,2024-01-04,2051-10-07,27.7776,7.2236,5.6141,20.8332,133.7589,1358.98,1817.76,0.00035271690012652046
KUTK4GC4RYG9,Kuwait,Middle East,Financial,AA+,USD,2021-09-28,2045-10-25,24.0905,3.2538,4.318,18.0678,80.762,4309.22,3480.21,0.0006752975546768097
USRDPXDFOVD7,United States,North America,Government,AAA,USD,2026-02-23,2042-09-13,16.5654,2.613,2.9863,12.4241,96.007,2308.63,2216.44,0.0004300764931104354
